match_type,date,team1,team2,venue,city,toss_winner,toss_decision,match_winner,result,win_by_runs,win_by_wickets
odi,2004-03-24,India,Pakistan,Gaddafi Stadium,Lahore,Pakistan,field,India,,40,0
odi,2004-04-20,Zimbabwe,Sri Lanka,Queens Sports Club,Bulawayo,Sri Lanka,field,Sri Lanka,,12,0
odi,2004-04-24,West Indies,England,Queen's Park Oval,Port of Spain,West Indies,bat,,no result,0,0
odi,2004-04-27,Sri Lanka,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,field,Sri Lanka,,72,0
odi,2004-05-02,England,West Indies,Daren Sammy National Cricket Stadium,Gros Islet,West Indies,field,West Indies,,0,4
odi,2004-05-15,Bangladesh,West Indies,Arnos Vale Ground,Kingstown,West Indies,field,West Indies,,0,1
odi,2004-05-16,West Indies,Bangladesh,Arnos Vale Ground,Kingstown,Bangladesh,field,West Indies,,23,0
odi,2004-05-19,Bangladesh,West Indies,National Cricket Stadium,St George's,Bangladesh,bat,West Indies,,0,7
odi,2004-05-25,Zimbabwe,Australia,Harare Sports Club,Harare,Zimbabwe,bat,Australia,,0,7
odi,2004-05-27,Australia,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,field,Australia,,139,0
odi,2004-05-29,Zimbabwe,Australia,Harare Sports Club,Harare,Australia,field,Australia,,0,8
odi,2004-08-28,South Africa,Sri Lanka,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,field,Sri Lanka,,0,7
odi,2004-08-31,Sri Lanka,South Africa,Sinhalese Sports Club,Colombo,South Africa,field,Sri Lanka,,49,0
odi,2004-11-02,New Zealand,Bangladesh,MA Aziz Stadium,Chattogram,New Zealand,bat,New Zealand,,138,0
odi,2013-10-30,Pakistan,South Africa,Sharjah Cricket Stadium,,South Africa,bat,South Africa,,1,0
odi,2013-11-01,Pakistan,South Africa,Dubai International Cricket Stadium,,Pakistan,bat,Pakistan,,66,0
odi,2013-11-06,Pakistan,South Africa,Sheikh Zayed Stadium,Abu Dhabi,South Africa,bat,South Africa,,68,0
odi,2013-11-08,Pakistan,South Africa,Sheikh Zayed Stadium,Abu Dhabi,South Africa,bat,South Africa,,28,0
odi,2013-11-11,Pakistan,South Africa,Sharjah Cricket Stadium,,South Africa,bat,South Africa,,117,0
odi,2004-11-28,Zimbabwe,England,Harare Sports Club,Harare,England,field,England,,0,5
odi,2004-12-01,England,Zimbabwe,Harare Sports Club,Harare,England,bat,England,,161,0
odi,2004-12-05,England,Zimbabwe,Queens Sports Club,Bulawayo,England,bat,England,,74,0
odi,2004-12-23,India,Bangladesh,MA Aziz Stadium,Chattogram,Bangladesh,field,India,,11,0
odi,2004-12-27,India,Bangladesh,Bangabandhu National Stadium,Dhaka,India,bat,India,,91,0
odi,2005-01-24,Zimbabwe,Bangladesh,MA Aziz Stadium,Chattogram,Zimbabwe,bat,Zimbabwe,,31,0
odi,2005-01-30,South Africa,England,The Wanderers Stadium,Johannesburg,England,field,England,,26,0
odi,2005-01-31,Zimbabwe,Bangladesh,Bangabandhu National Stadium,Dhaka,Zimbabwe,bat,Bangladesh,,0,8
odi,2005-02-02,England,South Africa,Mangaung Oval,Bloemfontein,South Africa,field,,tie,0,0
odi,2005-02-04,England,South Africa,St George's Park,Port Elizabeth,England,bat,South Africa,,0,3
odi,2005-02-06,South Africa,England,Newlands,Cape Town,England,field,South Africa,,108,0
odi,2005-02-09,South Africa,England,Buffalo Park,East London,South Africa,bat,South Africa,,7,0
odi,2005-02-11,South Africa,England,Kingsmead,Durban,South Africa,bat,,no result,0,0
odi,2005-02-13,England,South Africa,SuperSport Park,Centurion,South Africa,field,South Africa,,0,3
odi,2005-02-25,South Africa,Zimbabwe,The Wanderers Stadium,Johannesburg,Zimbabwe,field,South Africa,,165,0
odi,2005-02-26,Australia,New Zealand,Eden Park,Auckland,Australia,bat,Australia,,86,0
odi,2005-02-27,South Africa,Zimbabwe,Kingsmead,Durban,Zimbabwe,field,South Africa,,131,0
odi,2005-03-01,New Zealand,Australia,Basin Reserve,Wellington,Australia,field,Australia,,0,7
odi,2005-03-02,Zimbabwe,South Africa,St George's Park,Port Elizabeth,Zimbabwe,bat,South Africa,,0,5
odi,2005-04-05,India,Pakistan,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,India,bat,India,,58,0
odi,2005-04-12,India,Pakistan,"Sardar Patel (Gujarat) Stadium, Motera",Ahmedabad,India,bat,Pakistan,,0,3
odi,2005-04-15,India,Pakistan,Green Park,Kanpur,India,bat,Pakistan,,0,5
odi,2005-04-17,Pakistan,India,Arun Jaitley Stadium,Delhi,Pakistan,bat,Pakistan,,159,0
odi,2003-06-17,England,Pakistan,"Old Trafford, Manchester",Manchester,England,bat,Pakistan,,0,2
odi,2003-06-20,Pakistan,England,"Kennington Oval, London",London,Pakistan,bat,England,,0,7
odi,2003-06-22,Pakistan,England,"Lord's, London",London,England,field,England,,0,4
odi,2004-09-01,India,England,Trent Bridge,Nottingham,England,field,England,,0,7
odi,2004-09-03,England,India,Kennington Oval,London,India,field,England,,70,0
odi,2004-09-05,India,England,Lord's,London,India,bat,India,,23,0
odi,2003-02-09,West Indies,South Africa,"Newlands, Cape Town",Cape Town,West Indies,bat,West Indies,,3,0
odi,2003-02-10,Zimbabwe,Namibia,Harare Sports Club,Harare,Namibia,field,Zimbabwe,,86,0
odi,2003-02-10,Sri Lanka,New Zealand,"Goodyear Park, Bloemfontein",Bloemfontein,New Zealand,field,Sri Lanka,,47,0
odi,2003-02-11,Australia,Pakistan,"New Wanderers Stadium, Johannesburg",Johannesburg,Pakistan,field,Australia,,82,0
odi,2003-02-11,Canada,Bangladesh,"Kingsmead, Durban",Durban,Canada,bat,Canada,,60,0
odi,2003-02-12,Kenya,South Africa,"North West Cricket Stadium, Potchefstroom",Potchefstroom,Kenya,bat,South Africa,,0,10
odi,2003-02-12,India,Netherlands,"Boland Bank Park, Paarl",Paarl,India,bat,India,,68,0
odi,2003-02-13,New Zealand,West Indies,"St George's Park, Port Elizabeth",Gqeberha,West Indies,field,New Zealand,,20,0
odi,2003-02-15,India,Australia,"SuperSport Park, Centurion",Centurion,India,bat,Australia,,0,9
odi,2003-02-15,Canada,Kenya,"Newlands, Cape Town",Cape Town,Canada,bat,Kenya,,0,4
odi,2003-02-16,Netherlands,England,"Buffalo Park, East London",East London,England,field,England,,0,6
odi,2003-02-16,Pakistan,Namibia,"De Beers Diamond Oval, Kimberley",Kimberley,Pakistan,bat,Pakistan,,171,0
odi,2003-02-16,South Africa,New Zealand,"New Wanderers Stadium, Johannesburg",Johannesburg,South Africa,bat,New Zealand,,0,9
odi,2003-02-18,West Indies,Bangladesh,"Willowmoore Park, Benoni",Benoni,Bangladesh,field,,no result,0,0
odi,2003-02-19,India,Zimbabwe,Harare Sports Club,Harare,Zimbabwe,field,India,,83,0
odi,2003-02-19,Canada,Sri Lanka,"Boland Bank Park, Paarl",Paarl,Sri Lanka,field,Sri Lanka,,0,9
odi,2003-02-19,England,Namibia,"St George's Park, Port Elizabeth",Gqeberha,Namibia,field,England,,55,0
odi,2003-02-22,Bangladesh,South Africa,"Goodyear Park, Bloemfontein",Bloemfontein,South Africa,field,South Africa,,0,10
odi,2003-02-22,England,Pakistan,"Newlands, Cape Town",Cape Town,England,bat,England,,112,0
odi,2003-02-23,Canada,West Indies,"SuperSport Park, Centurion",Centurion,West Indies,field,West Indies,,0,7
odi,2003-02-23,India,Namibia,"City Oval, Pietermaritzburg",Pietermaritzburg,Namibia,field,India,,181,0
odi,2003-02-24,Kenya,Sri Lanka,"Gymkhana Club Ground, Nairobi",Nairobi,Sri Lanka,field,Kenya,,53,0
odi,2003-02-24,Zimbabwe,Australia,"Queens Sports Club, Bulawayo",Bulawayo,Zimbabwe,bat,Australia,,0,7
odi,2003-02-25,Pakistan,Netherlands,"Boland Bank Park, Paarl",Paarl,Netherlands,field,Pakistan,,97,0
odi,2003-02-26,Bangladesh,New Zealand,"De Beers Diamond Oval, Kimberley",Kimberley,Bangladesh,bat,New Zealand,,0,7
odi,2003-02-26,India,England,"Kingsmead, Durban",Durban,India,bat,India,,82,0
odi,2003-02-27,Australia,Namibia,"North West Cricket Stadium, Potchefstroom",Potchefstroom,Australia,bat,Australia,,256,0
odi,2003-02-27,South Africa,Canada,"Buffalo Park, East London",East London,Canada,field,South Africa,,118,0
odi,2003-02-28,Zimbabwe,Netherlands,"Queens Sports Club, Bulawayo",Bulawayo,Netherlands,field,Zimbabwe,,99,0
odi,2003-02-28,Sri Lanka,West Indies,"Newlands, Cape Town",Cape Town,Sri Lanka,bat,Sri Lanka,,6,0
odi,2003-03-01,Kenya,Bangladesh,"New Wanderers Stadium, Johannesburg",Johannesburg,Kenya,bat,Kenya,,32,0
odi,2003-03-01,Pakistan,India,"SuperSport Park, Centurion",Centurion,Pakistan,bat,India,,0,6
odi,2003-03-02,England,Australia,"St George's Park, Port Elizabeth",Gqeberha,England,bat,Australia,,0,2
odi,2003-03-03,Canada,New Zealand,"Willowmoore Park, Benoni",Benoni,New Zealand,field,New Zealand,,0,5
odi,2003-03-03,Netherlands,Namibia,"Goodyear Park, Bloemfontein",Bloemfontein,Netherlands,bat,Netherlands,,64,0
odi,2003-03-03,Sri Lanka,South Africa,"Kingsmead, Durban",Durban,Sri Lanka,bat,,tie,0,0
odi,2003-03-04,Pakistan,Zimbabwe,"Queens Sports Club, Bulawayo",Bulawayo,Pakistan,bat,,no result,0,0
odi,2003-03-07,Australia,Sri Lanka,"SuperSport Park, Centurion",Centurion,Australia,bat,Australia,,96,0
odi,2003-03-07,Kenya,India,"Newlands, Cape Town",Cape Town,Kenya,bat,India,,0,6
odi,2003-03-08,Zimbabwe,New Zealand,"Goodyear Park, Bloemfontein",Bloemfontein,Zimbabwe,bat,New Zealand,,0,6
odi,2003-03-10,India,Sri Lanka,"New Wanderers Stadium, Johannesburg",Johannesburg,Sri Lanka,field,India,,183,0
odi,2003-03-11,Australia,New Zealand,"St George's Park, Port Elizabeth",Gqeberha,New Zealand,field,Australia,,96,0
odi,2003-03-12,Zimbabwe,Kenya,"Goodyear Park, Bloemfontein",Bloemfontein,Zimbabwe,bat,Kenya,,0,7
odi,2003-03-14,New Zealand,India,"SuperSport Park, Centurion",Centurion,India,field,India,,0,7
odi,2003-03-15,Sri Lanka,Zimbabwe,"Buffalo Park, East London",East London,Sri Lanka,bat,Sri Lanka,,74,0
odi,2003-03-15,Kenya,Australia,"Kingsmead, Durban",Durban,Australia,field,Australia,,0,5
odi,2003-03-18,Australia,Sri Lanka,"St George's Park, Port Elizabeth",Gqeberha,Australia,bat,Australia,,48,0
odi,2003-03-20,India,Kenya,"Kingsmead, Durban",Durban,India,bat,India,,91,0
odi,2003-03-23,Australia,India,"New Wanderers Stadium, Johannesburg",Johannesburg,India,field,Australia,,125,0
odi,2003-01-09,Sri Lanka,Australia,Sydney Cricket Ground,Sydney,Australia,field,Sri Lanka,,79,0
odi,2003-01-11,Australia,England,"Bellerive Oval, Hobart",Hobart,Australia,bat,Australia,,7,0
odi,2003-01-13,Sri Lanka,England,Sydney Cricket Ground,Sydney,Sri Lanka,bat,Sri Lanka,,31,0
odi,2003-01-15,Sri Lanka,Australia,"Brisbane Cricket Ground, Woolloongabba, Brisbane",Brisbane,Sri Lanka,bat,Australia,,0,4
odi,2003-01-17,England,Sri Lanka,Adelaide Oval,Adelaide,England,bat,England,,19,0
odi,2003-01-19,England,Australia,Adelaide Oval,Adelaide,England,bat,Australia,,0,4
odi,2015-02-14,New Zealand,Sri Lanka,Hagley Oval,Christchurch,Sri Lanka,field,New Zealand,,98,0
odi,2003-01-21,Sri Lanka,Australia,Melbourne Cricket Ground,Melbourne,Sri Lanka,bat,Australia,,0,9
odi,2015-02-14,Australia,England,Melbourne Cricket Ground,,England,field,Australia,,111,0
odi,2015-02-15,South Africa,Zimbabwe,Seddon Park,Hamilton,Zimbabwe,field,South Africa,,62,0
odi,2015-02-15,India,Pakistan,Adelaide Oval,,India,bat,India,,76,0
odi,2015-02-16,Ireland,West Indies,Saxton Oval,Nelson,Ireland,field,Ireland,,0,4
odi,2015-02-17,New Zealand,Scotland,University Oval,Dunedin,New Zealand,field,New Zealand,,0,3
odi,2003-01-23,England,Australia,Sydney Cricket Ground,Sydney,England,bat,Australia,,0,10
odi,2015-02-19,United Arab Emirates,Zimbabwe,Saxton Oval,Nelson,Zimbabwe,field,Zimbabwe,,0,4
odi,2015-02-20,New Zealand,England,Westpac Stadium,Wellington,England,bat,New Zealand,,0,8
odi,2015-02-21,Pakistan,West Indies,Hagley Oval,Christchurch,Pakistan,field,West Indies,,150,0
odi,2003-01-25,Australia,England,Melbourne Cricket Ground,Melbourne,Australia,bat,Australia,,5,0
odi,2015-02-22,India,South Africa,Melbourne Cricket Ground,,India,bat,India,,130,0
odi,2015-02-23,England,Scotland,Hagley Oval,Christchurch,Scotland,field,England,,119,0
odi,2015-02-24,West Indies,Zimbabwe,Manuka Oval,Canberra,West Indies,bat,West Indies,,73,0
odi,2015-02-25,Ireland,United Arab Emirates,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Ireland,field,Ireland,,0,2
odi,2004-01-09,Australia,India,Melbourne Cricket Ground,Melbourne,Australia,bat,Australia,,18,0
odi,2015-02-26,Bangladesh,Sri Lanka,Melbourne Cricket Ground,,Sri Lanka,bat,Sri Lanka,,92,0
odi,2015-02-27,South Africa,West Indies,Sydney Cricket Ground,,South Africa,bat,South Africa,,257,0
odi,2015-02-28,New Zealand,Australia,Eden Park,Auckland,Australia,bat,New Zealand,,0,1
odi,2015-02-28,India,United Arab Emirates,Western Australia Cricket Association Ground,Perth,United Arab Emirates,bat,India,,0,9
odi,2004-01-11,Australia,Zimbabwe,Sydney Cricket Ground,Sydney,Australia,bat,Australia,,99,0
odi,2015-03-01,England,Sri Lanka,Westpac Stadium,Wellington,England,bat,Sri Lanka,,0,9
odi,2015-03-01,Pakistan,Zimbabwe,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Pakistan,bat,Pakistan,,20,0
odi,2015-03-03,Ireland,South Africa,Manuka Oval,Canberra,South Africa,bat,South Africa,,201,0
odi,2015-03-04,Pakistan,United Arab Emirates,McLean Park,Napier,United Arab Emirates,field,Pakistan,,129,0
odi,2004-01-14,Zimbabwe,India,Bellerive Oval,Hobart,Zimbabwe,bat,India,,0,7
odi,2015-03-05,Bangladesh,Scotland,Saxton Oval,Nelson,Bangladesh,field,Bangladesh,,0,6
odi,2015-03-06,India,West Indies,Western Australia Cricket Association Ground,Perth,West Indies,bat,India,,0,4
odi,2015-03-07,Pakistan,South Africa,Eden Park,Auckland,South Africa,field,Pakistan,,29,0
odi,2015-03-07,Ireland,Zimbabwe,Bellerive Oval,Hobart,Zimbabwe,field,Ireland,,5,0
odi,2004-01-16,Australia,Zimbabwe,Bellerive Oval,Hobart,Australia,bat,Australia,,148,0
odi,2015-03-08,Australia,Sri Lanka,Sydney Cricket Ground,,Australia,bat,Australia,,64,0
odi,2015-03-09,Bangladesh,England,Adelaide Oval,,England,field,Bangladesh,,15,0
odi,2015-03-10,India,Ireland,Seddon Park,Hamilton,Ireland,bat,India,,0,8
odi,2015-03-11,Scotland,Sri Lanka,Bellerive Oval,Hobart,Sri Lanka,bat,Sri Lanka,,148,0
odi,2015-03-12,South Africa,United Arab Emirates,Westpac Stadium,Wellington,United Arab Emirates,field,South Africa,,146,0
odi,2004-01-18,India,Australia,Brisbane Cricket Ground,Brisbane,India,bat,India,,19,0
odi,2015-03-13,New Zealand,Bangladesh,Seddon Park,Hamilton,New Zealand,field,New Zealand,,0,3
odi,2015-03-14,India,Zimbabwe,Eden Park,Auckland,India,field,India,,0,6
odi,2015-03-14,Australia,Scotland,Bellerive Oval,Hobart,Australia,field,Australia,,0,7
odi,2015-03-15,United Arab Emirates,West Indies,McLean Park,Napier,West Indies,field,West Indies,,0,6
odi,2004-01-20,India,Zimbabwe,Brisbane Cricket Ground,Brisbane,India,bat,India,,24,0
odi,2015-03-15,Ireland,Pakistan,Adelaide Oval,,Ireland,bat,Pakistan,,0,7
odi,2015-03-18,South Africa,Sri Lanka,Sydney Cricket Ground,,Sri Lanka,bat,South Africa,,0,9
odi,2015-03-19,Bangladesh,India,Melbourne Cricket Ground,,India,bat,India,,109,0
odi,2015-03-20,Australia,Pakistan,Adelaide Oval,,Pakistan,bat,Australia,,0,6
odi,2015-03-21,New Zealand,West Indies,Westpac Stadium,Wellington,New Zealand,bat,New Zealand,,143,0
odi,2004-01-22,India,Australia,Sydney Cricket Ground,Sydney,India,bat,Australia,,0,2
odi,2015-03-24,New Zealand,South Africa,Eden Park,Auckland,South Africa,bat,New Zealand,,0,4
odi,2015-03-26,Australia,India,Sydney Cricket Ground,,Australia,bat,Australia,,95,0
odi,2015-03-29,Australia,New Zealand,Melbourne Cricket Ground,,New Zealand,bat,Australia,,0,7
odi,2004-01-29,Australia,Zimbabwe,Melbourne Cricket Ground,Melbourne,Zimbabwe,field,,no result,0,0
odi,2004-02-01,India,Australia,W.A.C.A. Ground,Perth,India,bat,Australia,,0,5
odi,2004-02-06,India,Australia,Melbourne Cricket Ground,Melbourne,India,bat,Australia,,0,7
odi,2004-02-08,Australia,India,Sydney Cricket Ground,Sydney,Australia,bat,Australia,,208,0
odi,2005-01-19,West Indies,Pakistan,"Brisbane Cricket Ground, Woolloongabba",Brisbane,Pakistan,field,Pakistan,,0,6
odi,2005-01-21,West Indies,Australia,"Brisbane Cricket Ground, Woolloongabba",Brisbane,West Indies,bat,,no result,0,0
odi,2005-01-23,Pakistan,Australia,Sydney Cricket Ground,Sydney,Australia,field,Australia,,0,9
odi,2005-01-26,Australia,West Indies,Adelaide Oval,,Australia,bat,Australia,,73,0
odi,2005-01-30,Australia,Pakistan,W.A.C.A. Ground,Perth,Australia,bat,Pakistan,,0,3
odi,2005-02-01,Pakistan,West Indies,W.A.C.A. Ground,Perth,West Indies,field,Pakistan,,30,0
odi,2005-02-04,Australia,Pakistan,Melbourne Cricket Ground,,Australia,bat,Australia,,18,0
odi,2004-07-17,Pakistan,Bangladesh,Sinhalese Sports Club,Colombo,Pakistan,bat,Pakistan,,76,0
odi,2004-07-21,Pakistan,Sri Lanka,R.Premadasa Stadium,Colombo,Pakistan,bat,Sri Lanka,,0,7
odi,2004-07-23,Bangladesh,Sri Lanka,R.Premadasa Stadium,Colombo,Bangladesh,bat,Sri Lanka,,0,10
odi,2004-07-27,India,Sri Lanka,R.Premadasa Stadium,Colombo,India,bat,India,,4,0
odi,2004-08-01,Sri Lanka,India,R.Premadasa Stadium,Colombo,Sri Lanka,bat,Sri Lanka,,25,0
odi,2013-12-18,Pakistan,Sri Lanka,Sharjah Cricket Stadium,,Pakistan,bat,Pakistan,,11,0
odi,2013-12-20,Pakistan,Sri Lanka,Dubai International Cricket Stadium,,Sri Lanka,field,Sri Lanka,,0,2
odi,2013-12-22,Pakistan,Sri Lanka,Sharjah Cricket Stadium,,Sri Lanka,field,Pakistan,,113,0
odi,2013-12-25,Pakistan,Sri Lanka,Sheikh Zayed Stadium,Abu Dhabi,Sri Lanka,bat,Pakistan,,0,8
odi,2013-12-27,Pakistan,Sri Lanka,Sheikh Zayed Stadium,Abu Dhabi,Pakistan,bat,Sri Lanka,,0,2
odi,2003-04-03,Pakistan,Zimbabwe,Sharjah Cricket Association Stadium,Sharjah,Pakistan,bat,Pakistan,,68,0
odi,2003-04-04,Sri Lanka,Pakistan,Sharjah Cricket Association Stadium,Sharjah,Sri Lanka,bat,Pakistan,,0,7
odi,2003-04-05,Kenya,Zimbabwe,Sharjah Cricket Association Stadium,Sharjah,Kenya,bat,Zimbabwe,,0,5
odi,2003-04-06,Sri Lanka,Kenya,Sharjah Cricket Association Stadium,Sharjah,Sri Lanka,bat,Sri Lanka,,129,0
odi,2003-04-07,Sri Lanka,Zimbabwe,Sharjah Cricket Association Stadium,Sharjah,Sri Lanka,bat,Zimbabwe,,0,4
odi,2003-04-08,Pakistan,Kenya,Sharjah Cricket Association Stadium,Sharjah,Pakistan,bat,Pakistan,,143,0
odi,2003-04-10,Zimbabwe,Pakistan,Sharjah Cricket Association Stadium,Sharjah,Zimbabwe,bat,Pakistan,,0,8
odi,2013-08-27,Zimbabwe,Pakistan,Harare Sports Club,,Pakistan,bat,Zimbabwe,,0,7
odi,2013-08-29,Zimbabwe,Pakistan,Harare Sports Club,,Zimbabwe,field,Pakistan,,90,0
odi,2013-08-31,Zimbabwe,Pakistan,Harare Sports Club,,Zimbabwe,field,Pakistan,,108,0
odi,2013-08-27,Canada,Netherlands,Maple Leaf North-West Ground,King City,Canada,field,,no result,0,0
odi,2013-08-29,Canada,Netherlands,Maple Leaf North-West Ground,King City,Netherlands,field,Netherlands,,0,9
odi,2013-09-06,Ireland,Scotland,"Civil Service Cricket Club, Stormont",Belfast,Scotland,bat,Ireland,,0,1
odi,2013-12-26,New Zealand,West Indies,Eden Park,Auckland,West Indies,field,West Indies,,0,2
odi,2014-01-01,New Zealand,West Indies,Queenstown Events Centre,,West Indies,field,New Zealand,,159,0
odi,2014-01-04,New Zealand,West Indies,Saxton Oval,Nelson,New Zealand,bat,New Zealand,,58,0
odi,2014-01-08,New Zealand,West Indies,Seddon Park,Hamilton,New Zealand,field,West Indies,,203,0
odi,2004-09-10,England,Zimbabwe,Edgbaston,Birmingham,Zimbabwe,field,England,,152,0
odi,2004-09-10,New Zealand,United States of America,Kennington Oval,London,United States of America,field,New Zealand,,210,0
odi,2004-09-11,India,Kenya,The Rose Bowl,Southampton,Kenya,field,India,,98,0
odi,2004-09-13,United States of America,Australia,The Rose Bowl,Southampton,Australia,field,Australia,,0,9
odi,2004-09-14,Zimbabwe,Sri Lanka,Kennington Oval,London,Sri Lanka,field,Sri Lanka,,0,4
odi,2004-09-14,Kenya,Pakistan,Edgbaston,Birmingham,Pakistan,field,Pakistan,,0,7
odi,2004-09-15,West Indies,Bangladesh,The Rose Bowl,Southampton,Bangladesh,field,West Indies,,138,0
odi,2004-09-16,New Zealand,Australia,Kennington Oval,London,Australia,field,Australia,,0,7
odi,2004-09-17,England,Sri Lanka,The Rose Bowl,Southampton,Sri Lanka,field,England,,49,0
odi,2004-09-18,South Africa,West Indies,Kennington Oval,London,West Indies,field,West Indies,,0,5
odi,2004-09-19,India,Pakistan,Edgbaston,Birmingham,Pakistan,field,Pakistan,,0,3
odi,2004-09-21,Australia,England,Edgbaston,Birmingham,England,field,England,,0,6
odi,2004-09-22,Pakistan,West Indies,The Rose Bowl,Southampton,Pakistan,bat,West Indies,,0,7
odi,2004-09-25,England,West Indies,Kennington Oval,London,West Indies,field,West Indies,,0,2
odi,2003-06-26,England,Zimbabwe,"Trent Bridge, Nottingham",Nottingham,Zimbabwe,field,Zimbabwe,,0,4
odi,2003-06-28,South Africa,England,"Kennington Oval, London",London,South Africa,bat,England,,0,6
odi,2003-06-29,South Africa,Zimbabwe,"St Lawrence Ground, Canterbury",Canterbury,Zimbabwe,field,South Africa,,46,0
odi,2003-07-01,England,Zimbabwe,"Headingley, Leeds",Leeds,Zimbabwe,field,,no result,0,0
odi,2003-07-03,England,South Africa,"Old Trafford, Manchester",Manchester,England,bat,South Africa,,0,7
odi,2003-07-06,Zimbabwe,England,"The Royal & Sun Alliance County Ground, Bristol",Bristol,England,field,England,,0,6
odi,2003-07-10,Zimbabwe,South Africa,"The Rose Bowl, Southampton",Southampton,Zimbabwe,bat,South Africa,,0,7
odi,2003-07-12,South Africa,England,"Lord's, London",London,England,field,England,,0,7
odi,2004-06-27,England,West Indies,Trent Bridge,Nottingham,West Indies,field,West Indies,,0,7
odi,2004-06-29,England,New Zealand,Riverside Ground,Chester-le-Street,New Zealand,field,New Zealand,,0,7
odi,2004-07-01,West Indies,England,Headingley,Leeds,England,field,England,,0,7
odi,2004-07-06,England,West Indies,Lord's,London,West Indies,field,West Indies,,0,7
odi,2004-07-10,New Zealand,West Indies,Lord's,London,West Indies,field,New Zealand,,107,0
odi,2003-04-21,India,South Africa,"Bangabandhu National Stadium, Dhaka",Dhaka,India,bat,,no result,0,0
odi,2003-05-10,Pakistan,Sri Lanka,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,field,Pakistan,,79,0
odi,2003-05-11,Pakistan,New Zealand,Rangiri Dambulla International Stadium,Dambulla,New Zealand,field,New Zealand,,0,7
odi,2003-05-19,New Zealand,Sri Lanka,Rangiri Dambulla International Stadium,Dambulla,Sri Lanka,field,New Zealand,,9,0
odi,2003-05-23,Pakistan,New Zealand,Rangiri Dambulla International Stadium,Dambulla,Pakistan,bat,New Zealand,,0,4
odi,2003-10-23,India,New Zealand,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,bat,,no result,0,0
odi,2003-10-26,India,Australia,"Captain Roop Singh Stadium, Gwalior",Gwalior,India,bat,India,,37,0
odi,2003-10-29,New Zealand,Australia,"Nahar Singh Stadium, Faridabad",Faridabad,New Zealand,bat,Australia,,0,8
odi,2003-11-01,Australia,India,"Wankhede Stadium, Mumbai",Mumbai,Australia,bat,Australia,,77,0
odi,2003-11-03,New Zealand,Australia,"Nehru Stadium, Poona",Pune,Australia,field,Australia,,0,2
odi,2003-11-06,India,New Zealand,"Barabati Stadium, Cuttack",Cuttack,India,bat,New Zealand,,0,4
odi,2003-11-15,India,New Zealand,"Lal Bahadur Shastri Stadium, Hyderabad, Deccan",Hyderabad,India,bat,India,,145,0
odi,2004-08-21,Pakistan,India,VRA Cricket Ground,Amstelveen,India,field,Pakistan,,66,0
odi,2004-08-23,Australia,India,VRA Cricket Ground,Amstelveen,Australia,bat,,no result,0,0
odi,2004-09-04,Australia,Pakistan,Lord's,London,Pakistan,field,Australia,,10,0
odi,2004-09-30,Pakistan,Zimbabwe,Multan Cricket Stadium,Multan,Pakistan,bat,Pakistan,,144,0
odi,2004-10-03,Zimbabwe,Pakistan,Arbab Niaz Stadium,Peshawar,Pakistan,field,Pakistan,,0,3
odi,2004-10-06,Sri Lanka,Pakistan,National Stadium,Karachi,Sri Lanka,bat,Pakistan,,0,8
odi,2004-10-09,Zimbabwe,Sri Lanka,Rawalpindi Cricket Stadium,Rawalpindi,Sri Lanka,field,Sri Lanka,,0,7
odi,2004-10-16,Sri Lanka,Pakistan,Gaddafi Stadium,Lahore,Pakistan,field,Sri Lanka,,119,0
odi,2004-12-05,Australia,New Zealand,Docklands Stadium,Melbourne,New Zealand,field,New Zealand,,0,4
odi,2004-12-08,Australia,New Zealand,Sydney Cricket Ground,Sydney,Australia,bat,Australia,,17,0
odi,2013-09-20,South Africa,Bangladesh,Willowmoore Park,Benoni,South Africa,field,South Africa,,0,6
odi,2013-09-24,South Africa,Bangladesh,SuperSport Park,Centurion,South Africa,field,South Africa,,0,8
odi,2014-01-19,Australia,England,Melbourne Cricket Ground,,Australia,bat,England,,0,7
odi,2014-01-23,Australia,England,Melbourne Cricket Ground,,Australia,bat,Australia,,26,0
odi,2014-01-26,Australia,England,Bellerive Oval,Hobart,England,bat,Australia,,0,4
odi,2014-01-19,New Zealand,India,McLean Park,Napier,India,field,New Zealand,,24,0
odi,2014-01-22,New Zealand,India,Seddon Park,Hamilton,India,field,New Zealand,,15,0
odi,2014-01-25,New Zealand,India,Eden Park,Auckland,India,field,,tie,0,0
odi,2014-01-28,New Zealand,India,Seddon Park,Hamilton,India,bat,New Zealand,,0,7
odi,2014-01-31,New Zealand,India,Westpac Stadium,Wellington,India,field,New Zealand,,87,0
odi,2014-08-27,England,India,Sophia Gardens,Cardiff,England,field,India,,133,0
odi,2014-08-30,England,India,Trent Bridge,Nottingham,India,field,India,,0,6
odi,2014-09-02,England,India,Edgbaston,Birmingham,India,field,India,,0,9
