match_type,date,team1,team2,venue,city,toss_winner,toss_decision,match_winner,result,win_by_runs,win_by_wickets
t20,2025-04-06,Sunrisers Hyderabad,Gujarat Titans,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Gujarat Titans,field,Gujarat Titans,,0,7
t20,2025-04-07,Royal Challengers Bengaluru,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,field,Royal Challengers Bengaluru,,12,0
t20,2025-04-08,Punjab Kings,Chennai Super Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,Punjab Kings,bat,Punjab Kings,,18,0
t20,2025-04-09,Gujarat Titans,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Rajasthan Royals,field,Gujarat Titans,,58,0
t20,2025-04-10,Royal Challengers Bengaluru,Delhi Capitals,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Delhi Capitals,field,Delhi Capitals,,0,6
t20,2025-04-11,Chennai Super Kings,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Kolkata Knight Riders,field,Kolkata Knight Riders,,0,8
t20,2025-04-12,Gujarat Titans,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Lucknow Super Giants,field,Lucknow Super Giants,,0,6
t20,2025-04-12,Punjab Kings,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Punjab Kings,bat,Sunrisers Hyderabad,,0,8
t20,2025-04-13,Rajasthan Royals,Royal Challengers Bengaluru,"Sawai Mansingh Stadium, Jaipur",Jaipur,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,,0,9
t20,2025-04-13,Mumbai Indians,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,field,Mumbai Indians,,12,0
t20,2025-04-14,Lucknow Super Giants,Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Chennai Super Kings,field,Chennai Super Kings,,0,5
t20,2025-04-15,Punjab Kings,Kolkata Knight Riders,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,Punjab Kings,bat,Punjab Kings,,16,0
t20,2025-04-16,Delhi Capitals,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",Delhi,Rajasthan Royals,field,,tie,0,0
t20,2025-04-17,Sunrisers Hyderabad,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,field,Mumbai Indians,,0,4
t20,2025-04-18,Royal Challengers Bengaluru,Punjab Kings,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Punjab Kings,field,Punjab Kings,,0,5
t20,2025-04-19,Delhi Capitals,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Gujarat Titans,field,Gujarat Titans,,0,7
t20,2025-04-19,Lucknow Super Giants,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Jaipur,Lucknow Super Giants,bat,Lucknow Super Giants,,2,0
t20,2025-04-20,Punjab Kings,Royal Challengers Bengaluru,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,,0,7
t20,2025-04-20,Chennai Super Kings,Mumbai Indians,"Wankhede Stadium, Mumbai",Mumbai,Mumbai Indians,field,Mumbai Indians,,0,9
t20,2025-04-21,Gujarat Titans,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,field,Gujarat Titans,,39,0
t20,2025-04-22,Lucknow Super Giants,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Delhi Capitals,field,Delhi Capitals,,0,8
t20,2025-04-23,Sunrisers Hyderabad,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Mumbai Indians,field,Mumbai Indians,,0,7
t20,2025-04-24,Royal Challengers Bengaluru,Rajasthan Royals,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Rajasthan Royals,field,Royal Challengers Bengaluru,,11,0
t20,2025-04-25,Chennai Super Kings,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,5
t20,2025-04-26,Punjab Kings,Kolkata Knight Riders,"Eden Gardens, Kolkata",Kolkata,Punjab Kings,bat,,no result,0,0
t20,2025-04-27,Mumbai Indians,Lucknow Super Giants,"Wankhede Stadium, Mumbai",Mumbai,Lucknow Super Giants,field,Mumbai Indians,,54,0
t20,2025-04-27,Delhi Capitals,Royal Challengers Bengaluru,"Arun Jaitley Stadium, Delhi",Delhi,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,,0,6
t20,2025-04-28,Gujarat Titans,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,field,Rajasthan Royals,,0,8
t20,2025-04-29,Kolkata Knight Riders,Delhi Capitals,"Arun Jaitley Stadium, Delhi",Delhi,Delhi Capitals,field,Kolkata Knight Riders,,14,0
t20,2025-04-30,Chennai Super Kings,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,Punjab Kings,field,Punjab Kings,,0,4
t20,2025-05-01,Mumbai Indians,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Jaipur,Rajasthan Royals,field,Mumbai Indians,,100,0
t20,2025-05-02,Gujarat Titans,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Sunrisers Hyderabad,field,Gujarat Titans,,38,0
t20,2025-05-03,Royal Challengers Bengaluru,Chennai Super Kings,"M Chinnaswamy Stadium, Bengaluru",Bengaluru,Chennai Super Kings,field,Royal Challengers Bengaluru,,2,0
t20,2025-05-04,Kolkata Knight Riders,Rajasthan Royals,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,bat,Kolkata Knight Riders,,1,0
t20,2025-05-04,Punjab Kings,Lucknow Super Giants,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,Lucknow Super Giants,field,Punjab Kings,,37,0
t20,2025-05-05,Delhi Capitals,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,Sunrisers Hyderabad,field,,no result,0,0
t20,2025-05-06,Mumbai Indians,Gujarat Titans,"Wankhede Stadium, Mumbai",Mumbai,Gujarat Titans,field,Gujarat Titans,,0,3
t20,2025-05-07,Kolkata Knight Riders,Chennai Super Kings,"Eden Gardens, Kolkata",Kolkata,Kolkata Knight Riders,bat,Chennai Super Kings,,0,2
t20,2025-05-08,Punjab Kings,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Dharamsala,Punjab Kings,bat,,no result,0,0
t20,2025-05-18,Punjab Kings,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",Jaipur,Punjab Kings,bat,Punjab Kings,,10,0
t20,2025-05-18,Delhi Capitals,Gujarat Titans,"Arun Jaitley Stadium, Delhi",Delhi,Gujarat Titans,field,Gujarat Titans,,0,10
t20,2025-05-19,Lucknow Super Giants,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Sunrisers Hyderabad,field,Sunrisers Hyderabad,,0,6
t20,2025-05-20,Chennai Super Kings,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",Delhi,Rajasthan Royals,field,Rajasthan Royals,,0,6
t20,2025-05-21,Mumbai Indians,Delhi Capitals,"Wankhede Stadium, Mumbai",Mumbai,Delhi Capitals,field,Mumbai Indians,,59,0
t20,2025-05-22,Lucknow Super Giants,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Gujarat Titans,field,Lucknow Super Giants,,33,0
t20,2025-05-23,Sunrisers Hyderabad,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Royal Challengers Bengaluru,field,Sunrisers Hyderabad,,42,0
t20,2025-05-25,Chennai Super Kings,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Chennai Super Kings,bat,Chennai Super Kings,,83,0
t20,2025-05-25,Sunrisers Hyderabad,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",Delhi,Sunrisers Hyderabad,bat,Sunrisers Hyderabad,,110,0
t20,2025-05-26,Mumbai Indians,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",Jaipur,Punjab Kings,field,Punjab Kings,,0,7
t20,2025-05-27,Lucknow Super Giants,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,,0,6
t20,2025-05-29,Punjab Kings,Royal Challengers Bengaluru,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",New Chandigarh,Royal Challengers Bengaluru,field,Royal Challengers Bengaluru,,0,8
t20,2025-05-30,Mumbai Indians,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",New Chandigarh,Mumbai Indians,bat,Mumbai Indians,,20,0
t20,2025-06-01,Mumbai Indians,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Punjab Kings,field,Punjab Kings,,0,5
t20,2025-06-03,Royal Challengers Bengaluru,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",Ahmedabad,Punjab Kings,field,Royal Challengers Bengaluru,,6,0
t20,2025-02-28,Bahrain,Singapore,Singapore National Cricket Ground,Singapore,Singapore,field,Bahrain,,31,0
t20,2025-03-01,Singapore,Bahrain,Singapore National Cricket Ground,Singapore,Singapore,bat,Bahrain,,0,7
t20,2025-03-02,Singapore,Bahrain,Singapore National Cricket Ground,Singapore,Singapore,bat,Bahrain,,0,8
t20,2025-03-04,Singapore,Bahrain,Singapore National Cricket Ground,Singapore,Singapore,bat,,no result,0,0
t20,2025-03-13,Fiji,France,"N'Du Stadium, Noumea, New Caledonia",Noumea,Fiji,bat,Fiji,,56,0
t20,2025-03-10,Vanuatu,Samoa,"N'Du Stadium, Noumea, New Caledonia",Noumea,Vanuatu,bat,Vanuatu,,8,0
t20,2025-03-11,Vanuatu,France,"N'Du Stadium, Noumea, New Caledonia",Noumea,Vanuatu,bat,Vanuatu,,78,0
t20,2025-03-12,France,Samoa,"N'Du Stadium, Noumea, New Caledonia",Noumea,France,bat,Samoa,,0,8
t20,2025-03-12,Vanuatu,Fiji,"N'Du Stadium, Noumea, New Caledonia",Noumea,Vanuatu,bat,Vanuatu,,38,0
t20,2025-03-14,Vanuatu,Samoa,"N'Du Stadium, Noumea, New Caledonia",Noumea,Vanuatu,bat,Samoa,,0,9
t20,2025-03-10,Canada,United States of America,"St Albans Club, Buenos Aires",Buenos Aires,Canada,bat,Canada,,9,0
t20,2025-03-10,Brazil,Argentina,"St Albans Club, Buenos Aires",Buenos Aires,Argentina,field,Brazil,,25,0
t20,2025-03-11,United States of America,Brazil,"St Albans Club, Buenos Aires",Buenos Aires,Brazil,field,United States of America,,76,0
t20,2025-03-11,Argentina,Canada,"St Albans Club, Buenos Aires",Buenos Aires,Canada,field,Argentina,,1,0
t20,2025-03-13,United States of America,Argentina,"St Albans Club, Buenos Aires",Buenos Aires,Argentina,field,United States of America,,71,0
t20,2025-03-13,Brazil,Canada,"St Albans Club, Buenos Aires",Buenos Aires,Brazil,bat,Canada,,0,7
t20,2025-03-14,Canada,Argentina,"St Albans Club, Buenos Aires",Buenos Aires,Canada,bat,Canada,,36,0
t20,2025-03-14,United States of America,Brazil,"St Albans Club, Buenos Aires",Buenos Aires,Brazil,field,United States of America,,66,0
t20,2025-03-16,Argentina,United States of America,"St Albans Club, Buenos Aires",Buenos Aires,United States of America,field,United States of America,,0,8
t20,2025-03-17,Argentina,Brazil,"St Albans Club, Buenos Aires",Buenos Aires,Brazil,field,Brazil,,0,6
t20,2025-03-17,United States of America,Canada,"St Albans Club, Buenos Aires",Buenos Aires,United States of America,bat,United States of America,,78,0
t20,2025-03-10,Malaysia,Bahrain,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Bahrain,field,Bahrain,,0,6
t20,2025-03-11,Hong Kong,Bahrain,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Hong Kong,bat,Bahrain,,0,8
t20,2025-03-12,Hong Kong,Malaysia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Hong Kong,bat,Hong Kong,,42,0
t20,2025-03-13,Bahrain,Malaysia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,field,Bahrain,,35,0
t20,2025-03-14,Hong Kong,Bahrain,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Hong Kong,bat,,tie,0,0
t20,2025-03-15,Malaysia,Hong Kong,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,bat,Hong Kong,,0,8
t20,2025-03-17,Hong Kong,Bahrain,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Hong Kong,bat,Bahrain,,0,8
t20,2025-03-08,Hong Kong,Uganda,Entebbe Cricket Oval,Entebbe,Uganda,field,Uganda,,0,8
t20,2025-03-08,Nepal,Namibia,Entebbe Cricket Oval,Entebbe,Nepal,bat,Namibia,,0,6
t20,2025-03-09,Uganda,Nepal,Entebbe Cricket Oval,Entebbe,Nepal,field,Nepal,,0,1
t20,2025-03-09,Namibia,Hong Kong,Entebbe Cricket Oval,Entebbe,Namibia,bat,Hong Kong,,0,4
t20,2025-03-10,Uganda,Namibia,Entebbe Cricket Oval,Entebbe,Namibia,field,Uganda,,1,0
t20,2025-03-10,Hong Kong,Nepal,Entebbe Cricket Oval,Entebbe,Nepal,field,Hong Kong,,2,0
t20,2025-03-12,Namibia,Nepal,Entebbe Cricket Oval,Entebbe,Nepal,field,Namibia,,23,0
t20,2025-03-12,Uganda,Hong Kong,Entebbe Cricket Oval,Entebbe,Uganda,bat,Hong Kong,,0,4
t20,2025-03-13,Hong Kong,Namibia,Entebbe Cricket Oval,Entebbe,Namibia,field,Namibia,,0,7
t20,2025-03-13,Uganda,Nepal,Entebbe Cricket Oval,Entebbe,Uganda,bat,Uganda,,40,0
t20,2025-03-14,Hong Kong,Nepal,Entebbe Cricket Oval,Entebbe,Hong Kong,bat,Nepal,,0,6
t20,2025-03-14,Uganda,Namibia,Entebbe Cricket Oval,Entebbe,Uganda,bat,Uganda,,74,0
t20,2025-03-16,Namibia,Uganda,Entebbe Cricket Oval,Entebbe,Namibia,bat,Uganda,,0,8
t20,2025-03-19,Canada,Namibia,"Namibia Cricket Ground, Windhoek",Windhoek,Namibia,field,Namibia,,0,3
t20,2025-03-22,Canada,Namibia,"Namibia Cricket Ground, Windhoek",Windhoek,Canada,bat,Namibia,,0,10
t20,2025-03-23,Canada,Namibia,"Namibia Cricket Ground, Windhoek",Windhoek,Namibia,field,Namibia,,0,8
t20,2025-04-26,Botswana,Eswatini,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Eswatini,field,Botswana,,122,0
t20,2025-04-26,Mozambique,Sierra Leone,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Mozambique,bat,Sierra Leone,,0,7
t20,2025-04-29,Eswatini,Botswana,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Botswana,field,Botswana,,0,9
t20,2025-04-26,Botswana,Mozambique,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Botswana,bat,Botswana,,75,0
t20,2025-04-29,Mozambique,Sierra Leone,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Sierra Leone,field,Sierra Leone,,0,6
t20,2025-04-27,Mozambique,Eswatini,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Mozambique,bat,Mozambique,,16,0
t20,2025-04-27,Sierra Leone,Botswana,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Botswana,field,Sierra Leone,,6,0
t20,2025-04-27,Sierra Leone,Eswatini,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Eswatini,field,Sierra Leone,,150,0
t20,2025-04-27,Botswana,Mozambique,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Botswana,bat,Botswana,,58,0
t20,2025-04-26,Eswatini,Sierra Leone,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Sierra Leone,field,Sierra Leone,,0,10
t20,2025-04-30,Mozambique,Eswatini,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Mozambique,bat,Mozambique,,52,0
t20,2025-04-30,Sierra Leone,Botswana,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Botswana,field,Sierra Leone,,39,0
t20,2025-04-29,Botswana,Sierra Leone,"Botswana Cricket Association Oval 1, Gaborone",Gaborone,Botswana,bat,Sierra Leone,,0,5
t20,2025-04-29,Mozambique,Eswatini,"Botswana Cricket Association Oval 2, Gaborone",Gaborone,Mozambique,bat,Mozambique,,58,0
t20,2025-05-15,Bulgaria,Estonia,Estonian National Cricket and Rugby Field,Tallinn,Bulgaria,bat,Estonia,,0,8
t20,2025-05-15,Bulgaria,Estonia,Estonian National Cricket and Rugby Field,Tallinn,Estonia,field,Estonia,,0,6
t20,2025-04-09,Cook Islands,Indonesia,Udayana Cricket Ground,Bali,Cook Islands,bat,Indonesia,,0,8
t20,2025-04-10,Indonesia,Philippines,Udayana Cricket Ground,Bali,Philippines,field,Indonesia,,76,0
t20,2025-04-11,Cook Islands,Philippines,Udayana Cricket Ground,Bali,Cook Islands,bat,Cook Islands,,38,0
t20,2025-04-12,Cook Islands,Indonesia,Udayana Cricket Ground,Bali,Cook Islands,bat,Indonesia,,0,3
t20,2025-04-07,Norway,Portugal,Santarem Cricket Ground,Albergaria,Portugal,field,Norway,,39,0
t20,2025-04-08,Norway,Portugal,Santarem Cricket Ground,Albergaria,Norway,bat,Portugal,,0,4
t20,2025-04-09,Portugal,Norway,Santarem Cricket Ground,Albergaria,Portugal,bat,Portugal,,54,0
t20,2025-04-07,Portugal,Norway,Santarem Cricket Ground,Albergaria,Portugal,bat,Portugal,,16,0
t20,2025-04-08,Portugal,Norway,Santarem Cricket Ground,Albergaria,Portugal,bat,Norway,,0,5
t20,2025-04-09,Norway,Portugal,Santarem Cricket Ground,Albergaria,Portugal,field,Portugal,,0,9
t20,2025-04-09,Qatar,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,Nepal,field,Nepal,,0,8
t20,2025-04-09,Hong Kong,Kuwait,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,Kuwait,field,Kuwait,,0,4
t20,2025-04-10,Kuwait,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,Nepal,field,Nepal,,0,6
t20,2025-04-10,Hong Kong,Qatar,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,Qatar,field,Hong Kong,,68,0
t20,2025-04-12,Qatar,Kuwait,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,Kuwait,field,Kuwait,,0,6
t20,2025-04-12,Hong Kong,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,Nepal,field,,no result,0,0
t20,2025-04-13,Hong Kong,Qatar,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,Qatar,field,Hong Kong,,1,0
t20,2025-04-13,Kuwait,Nepal,"Mission Road Ground, Mong Kok, Hong Kong",Mong Kok,Nepal,field,Kuwait,,3,0
t20,2025-04-08,Uganda,Namibia,"High Performance Oval, Windhoek",Windhoek,Namibia,field,Uganda,,2,0
t20,2025-04-09,Uganda,Namibia,"High Performance Oval, Windhoek",Windhoek,Namibia,field,Uganda,,5,0
t20,2025-04-11,Namibia,Uganda,"High Performance Oval, Windhoek",Windhoek,Uganda,field,Namibia,,23,0
t20,2025-04-12,Namibia,Uganda,"High Performance Oval, Windhoek",Windhoek,Namibia,bat,Namibia,,21,0
t20,2025-04-14,Namibia,Uganda,"High Performance Oval, Windhoek",Windhoek,Namibia,bat,Namibia,,1,0
t20,2025-04-15,Namibia,Uganda,"High Performance Oval, Windhoek",Windhoek,Uganda,field,Uganda,,0,5
t20,2025-04-17,Mexico,Costa Rica,"Clayton Panama, Panama City",Panama City,Costa Rica,field,Mexico,,124,0
t20,2025-04-17,Panama,Turks and Caicos Island,"Clayton Panama, Panama City",Panama City,Panama,bat,Panama,,49,0
t20,2025-04-18,Costa Rica,Panama,"Clayton Panama, Panama City",Panama City,Costa Rica,bat,Panama,,0,9
t20,2025-04-18,Turks and Caicos Island,Mexico,"Clayton Panama, Panama City",Panama City,Turks and Caicos Island,bat,Mexico,,0,8
t20,2025-04-19,Costa Rica,Turks and Caicos Island,"Clayton Panama, Panama City",Panama City,Costa Rica,bat,Turks and Caicos Island,,0,10
t20,2025-04-19,Panama,Mexico,"Clayton Panama, Panama City",Panama City,Panama,bat,Panama,,6,0
t20,2025-04-20,Turks and Caicos Island,Costa Rica,"Clayton Panama, Panama City",Panama City,Turks and Caicos Island,bat,Costa Rica,,21,0
t20,2025-04-19,United States of America,Cayman Islands,"Jimmy Powell Oval, Cayman Islands",George Town,United States of America,bat,United States of America,,79,0
t20,2025-04-19,Bermuda,Canada,"Jimmy Powell Oval, Cayman Islands",George Town,Bermuda,bat,Canada,,0,5
t20,2025-04-20,United States of America,Bahamas,"Jimmy Powell Oval, Cayman Islands",George Town,United States of America,bat,United States of America,,149,0
t20,2025-04-20,Bermuda,Cayman Islands,"Jimmy Powell Oval, Cayman Islands",George Town,Bermuda,bat,Bermuda,,30,0
t20,2025-04-21,Bahamas,Canada,"Jimmy Powell Oval, Cayman Islands",George Town,Bahamas,bat,Canada,,0,10
t20,2025-04-21,Bermuda,United States of America,"Jimmy Powell Oval, Cayman Islands",George Town,Bermuda,bat,United States of America,,0,10
t20,2025-04-23,Canada,Cayman Islands,"Jimmy Powell Oval, Cayman Islands",George Town,Cayman Islands,field,Canada,,94,0
t20,2025-04-23,Bahamas,Bermuda,"Jimmy Powell Oval, Cayman Islands",George Town,Bahamas,bat,Bermuda,,0,10
t20,2025-04-24,Cayman Islands,Bahamas,"Jimmy Powell Oval, Cayman Islands",George Town,Cayman Islands,bat,Cayman Islands,,79,0
t20,2025-04-24,Canada,United States of America,"Jimmy Powell Oval, Cayman Islands",George Town,Canada,bat,Canada,,17,0
t20,2025-04-26,Cayman Islands,Canada,"Jimmy Powell Oval, Cayman Islands",George Town,Cayman Islands,bat,Canada,,0,10
t20,2025-04-26,Bermuda,United States of America,"Jimmy Powell Oval, Cayman Islands",George Town,Bermuda,bat,United States of America,,0,10
t20,2025-04-27,Canada,United States of America,"Jimmy Powell Oval, Cayman Islands",George Town,Canada,bat,United States of America,,0,6
t20,2025-04-25,Zimbabwe,United States of America,"Grand Prairie Stadium, Dallas",Dallas,United States of America,field,Zimbabwe,,28,0
t20,2025-04-27,Zimbabwe,United States of America,"Grand Prairie Stadium, Dallas",Dallas,United States of America,field,Zimbabwe,,1,0
t20,2025-04-29,Zimbabwe,United States of America,"Grand Prairie Stadium, Dallas",Dallas,United States of America,field,United States of America,,0,3
t20,2025-04-24,Saudi Arabia,Thailand,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Saudi Arabia,bat,Saudi Arabia,,66,0
t20,2025-04-24,Malaysia,Singapore,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,bat,Malaysia,,28,0
t20,2025-04-25,Thailand,Malaysia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,field,Malaysia,,0,7
t20,2025-04-25,Saudi Arabia,Singapore,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Saudi Arabia,bat,Saudi Arabia,,96,0
t20,2025-04-26,Saudi Arabia,Malaysia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Saudi Arabia,bat,Malaysia,,0,5
t20,2025-04-26,Singapore,Thailand,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Singapore,bat,Singapore,,10,0
t20,2025-04-28,Saudi Arabia,Thailand,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Thailand,field,Saudi Arabia,,39,0
t20,2025-04-28,Singapore,Malaysia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Singapore,bat,,no result,0,0
t20,2025-04-29,Malaysia,Thailand,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Thailand,field,Malaysia,,70,0
t20,2025-04-29,Singapore,Saudi Arabia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Singapore,bat,Saudi Arabia,,0,7
t20,2025-04-30,Malaysia,Saudi Arabia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Saudi Arabia,field,Saudi Arabia,,0,7
t20,2025-05-02,Singapore,Thailand,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Singapore,bat,Singapore,,30,0
t20,2025-05-02,Malaysia,Saudi Arabia,"Bayuemas Oval, Kuala Lumpur",Kuala Lumpur,Malaysia,bat,Malaysia,,18,0
t20,2025-05-07,Thailand,Cook Islands,Sano International Cricket Ground,Sano,Thailand,bat,Cook Islands,,0,3
t20,2025-05-08,Japan,Thailand,Sano International Cricket Ground,Sano,Japan,bat,Japan,,61,0
t20,2025-05-09,Cook Islands,Thailand,Sano International Cricket Ground,Sano,Thailand,field,Thailand,,0,8
t20,2025-05-09,Japan,Cook Islands,Sano International Cricket Ground,Sano,Cook Islands,field,Japan,,34,0
t20,2025-05-11,Japan,Thailand,Sano International Cricket Ground,Sano,Japan,bat,Thailand,,0,6
t20,2025-05-13,Cook Islands,Japan,Sano International Cricket Ground,Sano,Cook Islands,bat,Japan,,0,2
t20,2025-05-14,Japan,Cook Islands,Sano International Cricket Ground,Sano,Cook Islands,field,Japan,,42,0
t20,2025-05-06,Malta,Estonia,Marsa Sports Club,Marsa,Estonia,field,Malta,,26,0
t20,2025-05-06,Malta,Estonia,Marsa Sports Club,Marsa,Estonia,field,Estonia,,0,4
t20,2025-05-07,Malta,Estonia,Marsa Sports Club,Marsa,Estonia,field,Malta,,101,0
t20,2025-05-02,Cyprus,Czech Republic,"Scott Page Field, Vinor",Prague,Czech Republic,field,Cyprus,,114,0
t20,2025-05-02,Cyprus,Czech Republic,"Scott Page Field, Vinor",Prague,Cyprus,bat,Cyprus,,67,0
t20,2025-05-03,Czech Republic,Cyprus,"Scott Page Field, Vinor",Prague,Czech Republic,bat,Cyprus,,0,9
t20,2025-05-03,Czech Republic,Cyprus,"Scott Page Field, Vinor",Prague,Czech Republic,bat,Cyprus,,0,9
t20,2025-05-04,Czech Republic,Cyprus,"Scott Page Field, Vinor",Prague,Czech Republic,bat,Cyprus,,0,10
t20,2025-05-05,Croatia,Malta,Marsa Sports Club,Marsa,Croatia,bat,Malta,,0,4
t20,2025-05-05,Croatia,Malta,Marsa Sports Club,Marsa,Malta,field,Malta,,0,8
t20,2025-05-10,Germany,Greece,"Marina Ground, Corfu",Corfu,Greece,field,Germany,,105,0
t20,2025-05-10,Germany,Greece,"Marina Ground, Corfu",Corfu,Germany,bat,Germany,,66,0
t20,2025-05-11,Germany,Greece,"Marina Ground, Corfu",Corfu,Germany,bat,Germany,,89,0
t20,2025-05-11,Greece,Germany,"Marina Ground, Corfu",Corfu,Greece,bat,Germany,,0,10
t20,2025-06-08,Czech Republic,Austria,"Scott Page Field, Vinor",Prague,Austria,field,Austria,,0,10
t20,2025-06-08,Norway,Czech Republic,"Scott Page Field, Vinor",Prague,Norway,bat,Norway,,37,0
t20,2025-06-09,Norway,Austria,"Scott Page Field, Vinor",Prague,Norway,bat,Norway,,22,0
